"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,-0.0367528413419651,0.309677419354839,0.908064516129032,-0.053195196921943,-0.0470610167897929
"2",2,-0.0360537567284249,0.309061488673139,0.91747572815534,-0.0433434347605326,-0.0383959314136674
"3",3,0.00978752814750405,0.341194968553459,0.867924528301887,-0.0116504082095959,-0.0104198479405682
"4",4,0.015321903667123,0.34181240063593,0.858505564387917,0.0293975836748221,0.026168892329745
"5",5,-0.0314542048102846,0.311004784688995,0.896331738437002,0.0106082209566702,0.00934035646475164
"6",6,0.000573374769216618,0.334928229665072,0.875598086124402,-0.0158381029837409,-0.0144285585926266
"7",7,0.0189620720642155,0.343949044585987,0.831210191082803,0.103435600802335,0.0912888137964421
"8",8,-0.0259245711645457,0.315705128205128,0.916666666666667,-0.0287714651752653,-0.025593338652253
"9",9,-0.037931281944965,0.309446254071661,0.915309446254072,-0.0714180418430861,-0.0635596057073414
"10",10,-0.0264438220582766,0.31637519872814,0.891891891891892,-0.0244589706097336,-0.0215020257707398
"11",11,-0.0252767184447959,0.314009661835749,0.917874396135266,-0.035176481816461,-0.0310425742369271
"12",12,0.0351592866846226,0.358642972536349,0.820678513731826,0.0472992854244665,0.0421728268435796
"13",13,0.0317993222056821,0.355519480519481,0.857142857142857,0.0445647572727555,0.0400697144680097
"14",14,-0.023676024279211,0.317965023847377,0.868044515103339,0.0463611493409592,0.04076615178981
"15",15,-0.0447381644866075,0.304140127388535,0.914012738853503,-0.0465877632531303,-0.0412141933773163
"16",16,-0.0192197921335617,0.321086261980831,0.902555910543131,-0.0472499037780761,-0.042215535266177
"17",17,0.024310217381466,0.350237717908082,0.866877971473851,0.00374645322162205,0.00335399493074628
"18",18,-0.0204314336909222,0.319935691318328,0.927652733118971,-0.0596630785877586,-0.0531881447590997
"19",19,-0.0285243263399604,0.313915857605178,0.885113268608414,0.0157738572922199,0.0140679954517519
"20",20,-0.0627474163929028,0.293375394321767,0.933753943217666,-0.105909181310263,-0.093625947184996
"21",21,-0.109519622973274,0.26148969889065,0.985736925515055,-0.157890721029547,-0.139659830600611
"22",22,-0.0128929901501492,0.324149108589951,0.902755267423015,-0.0304364991333531,-0.0271120120900937
"23",23,-0.0362223326071397,0.308562197092084,0.912762520193861,-0.0477528969640993,-0.0422593872867805
"24",24,0.005819018217386,0.338118022328549,0.86762360446571,-0.00452248400344658,-0.0037639871001612
"25",25,-0.068449465120799,0.28780487804878,0.96260162601626,-0.119770690844018,-0.106168440417237
"26",26,-0.0122684045303459,0.3264,0.8608,0.026745345160891,0.0234653408020656
"27",27,-0.0643112408121226,0.290322580645161,0.937096774193548,-0.0719530619093379,-0.0635184391591153
"28",28,-0.00178193864101089,0.332263242375602,0.871589085072231,0.01512284354036,0.0135131033250053
"29",29,0.011858000444675,0.339966832504146,0.849087893864013,0.0337966543037068,0.0300133262351489
"30",30,0.00635934885136168,0.337579617834395,0.883757961783439,0.00468773314900684,0.00413054971305937
