"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0267417717625345,0.352,0.8672,-0.0180429950616398,-0.0161780960461315
"2",2,0.0153103060021457,0.347039473684211,0.84375,0.0195589609791045,0.0174270216180332
"3",3,0.0659881477004006,0.375206611570248,0.847933884297521,0.0418147467640267,0.0375621997430873
"4",4,0.039145416410402,0.359805510534846,0.850891410048622,0.0355776874136718,0.0317927407823607
"5",5,-0.0152653259025926,0.324193548387097,0.919354838709677,-0.0269781192780086,-0.0240070568243752
"6",6,0.0275955186573826,0.347551342812006,0.859399684044234,0.0668628846486809,0.0590376750385572
"7",7,0.0298987698933247,0.353233830845771,0.875621890547264,0.00658544091165774,0.00604344448007906
"8",8,0.0429614883557534,0.363494539781591,0.840873634945398,0.0469987452048756,0.0420044806322813
"9",9,0.0207033274009327,0.342857142857143,0.86984126984127,0.0206301618464616,0.0183052268462939
"10",10,0.0477236174687616,0.363344051446945,0.868167202572347,0.0253176874146694,0.0227844025348467
"11",11,-0.00456729625576861,0.330081300813008,0.879674796747967,0.0357048795165565,0.0318852968730858
"12",12,-0.00506403686457438,0.328407224958949,0.917898193760263,-0.0604393941751835,-0.0542169739989966
"13",13,-0.0185905965633472,0.32,0.9168,-0.037148512572812,-0.0330559444764092
"14",14,-0.0269025748417495,0.315447154471545,0.899186991869919,-0.023535637839944,-0.0208185371401525
"15",15,0.0220393882446411,0.346645367412141,0.864217252396166,0.0252962917284703,0.0223093018836594
"16",16,-0.0273319561417448,0.315873015873016,0.895238095238095,-0.0131970575914798,-0.0118824966977764
"17",17,-0.0121563090765512,0.32463295269168,0.900489396411093,-0.0150719650518505,-0.0132642555790137
"18",18,0.0515440544754511,0.365415986949429,0.866231647634584,-0.0188298867954153,-0.0171380332226798
"19",19,-0.0108230742037115,0.325281803542673,0.890499194847021,-0.0235411361431922,-0.0209000638862869
"20",20,-0.0411437521334913,0.30327868852459,0.934426229508197,-0.0430675502260367,-0.0383821544063839
"21",21,-0.031887730614909,0.312,0.9424,-0.0758943193959009,-0.0680705950232545
"22",22,-0.0187699598228083,0.320066334991708,0.908789386401327,-0.0252934895554264,-0.0222031329092875
"23",23,0.00837189870163268,0.338788870703764,0.873977086743044,0.00575233666408104,0.0052238088516947
"24",24,0.0420312558124155,0.36046511627907,0.868770764119601,0.0421501320145147,0.0376469353500029
"25",25,0.0701462996592463,0.37953795379538,0.841584158415842,0.0248959123781833,0.0220036688786174
"26",26,0.0159466901476767,0.34384858044164,0.876971608832808,0.0240221686282613,0.021424120677355
"27",27,0.00593350263906286,0.337096774193548,0.895161290322581,-0.0282671927837674,-0.0253134908612212
"28",28,-0.0104070716374977,0.327868852459016,0.878688524590164,0.0159288689530777,0.013725195075695
"29",29,0.0171128864532954,0.344941956882255,0.90547263681592,-0.0317290951214805,-0.0283707914695794
"30",30,-0.0151477305922348,0.322689075630252,0.910924369747899,-0.0244962445654629,-0.0217671659502304
