"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0657624667630732,0.376811594202899,0.837359098228664,0.0280315742135714,0.0252508952204104
"2",2,-0.0459970953980211,0.303174603174603,0.922222222222222,-0.0656967376276445,-0.0583474561018903
"3",3,0.0309134700746493,0.353130016051364,0.873194221508828,0.00829097524927222,0.00741514844468459
"4",4,-0.0324623429210781,0.312101910828025,0.923566878980892,-0.0640937622051391,-0.0568731325993012
"5",5,-0.0201813494934877,0.320126782884311,0.898573692551506,-0.00924520397699892,-0.00851166498404473
"6",6,0.0100625509926571,0.33968253968254,0.874603174603175,-0.00160136204862163,-0.00140890708005671
"7",7,0.0113597034325224,0.33974358974359,0.881410256410256,0.00449445752140907,0.00408527478398419
"8",8,0.00142841987208637,0.333863275039746,0.901430842607313,-0.0208913824877238,-0.018576345721168
"9",9,0.0352536948131413,0.355987055016181,0.851132686084142,0.043268158607459,0.0386481268050653
"10",10,-0.00549245634853361,0.329635499207607,0.871632329635499,0.0311748284293966,0.0276175671818426
"11",11,0.00791400043395671,0.339171974522293,0.883757961783439,-0.0110991957239406,-0.0108923340847175
"12",12,0.0435713570509809,0.362179487179487,0.857371794871795,0.0350738244889066,0.0314966148709137
"13",13,-0.0122671191713508,0.325242718446602,0.894822006472492,-0.021884515175344,-0.0195263065657229
"14",14,0.0553976157192894,0.374193548387097,0.817741935483871,0.0401330764245622,0.0359973931552281
"15",15,0.0359202379507102,0.357710651828299,0.85691573926868,0.0025323979352503,0.00223313745289058
"16",16,-0.058744791961239,0.294770206022187,0.916006339144215,-0.0343639598653929,-0.0302296051856282
"17",17,0.0155620375915158,0.343499197431782,0.861958266452649,0.0272361861843706,0.0240126334109559
"18",18,-0.00116547039365736,0.329093799682035,0.896661367249603,-0.00893288477593425,-0.0079817044822617
"19",19,-0.0419456766584917,0.308306709265176,0.913738019169329,-0.073871656096264,-0.0656588871621666
"20",20,0.00237854028102011,0.332288401253919,0.887147335423197,-0.0285186928684546,-0.0255085362876164
"21",21,0.0115036513872271,0.340189873417722,0.881329113924051,0.0089366671815262,0.00801925825645199
"22",22,0.00616999867395732,0.337096774193548,0.890322580645161,-0.0109083348540072,-0.00973019444174732
"23",23,0.00892161245781523,0.341977309562399,0.875202593192869,-0.00597848418802741,-0.00556351629148321
"24",24,0.0215881970058581,0.347266881028939,0.855305466237942,0.0232544677827254,0.0208707224403249
"25",25,-0.00785694301967733,0.329581993569132,0.909967845659164,-0.0850685342854305,-0.0761893076335692
"26",26,-0.0179874555213799,0.321711568938193,0.882725832012678,0.00357419446795139,0.00348097364927869
"27",27,0.0121490343372517,0.339228295819936,0.882636655948553,0.000119597788667434,-0.000702644844208405
"28",28,0.0220162487394195,0.347619047619048,0.86984126984127,0.0152801483197472,0.0139628920108604
"29",29,0.0189720096898759,0.344771241830065,0.870915032679739,0.0132920050450346,0.0119317778350104
"30",30,-0.0304510533126596,0.312399355877617,0.922705314009662,-0.0417154307836648,-0.0368730777565025
