"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.00903489677093777,0.339144215530903,0.863708399366086,0.0472270844959374,0.0419560924872253
"2",2,-0.034513527426643,0.312101910828025,0.877388535031847,0.0111311054995218,0.00982325212080065
"3",3,0.0379342116661286,0.358184764991896,0.876823338735819,-0.00390657956370807,-0.00354715678762847
"4",4,0.0344978165938864,0.358851674641148,0.854864433811802,0.00527801146675076,0.00458573610431951
"5",5,0.0103732851543361,0.340255591054313,0.846645367412141,0.0585378000234617,0.0517178600135132
"6",6,0.0471550187778704,0.364217252396166,0.854632587859425,0.0373241808643925,0.0335023403894181
"7",7,-0.0340520091233094,0.310177705977383,0.915993537964459,-0.0408705803362332,-0.0361675288216805
"8",8,0.0253941958255913,0.350157728706625,0.864353312302839,0.0423773831255118,0.037695130934008
"9",9,-0.0185690083133053,0.320907617504052,0.938411669367909,-0.0869656982579327,-0.0780141014696123
"10",10,0.0503996015657223,0.367149758454106,0.847020933977456,0.0228725008248217,0.020497531006603
"11",11,0.0359936926496572,0.356687898089172,0.867834394904459,0.0230409057994444,0.0211462622413521
"12",12,-0.0310382574789057,0.313213703099511,0.928221859706362,-0.085470523328082,-0.076300604383761
"13",13,0.05790516136549,0.372990353697749,0.871382636655949,0.0196601923258497,0.0176362267471858
"14",14,0.0584055473101291,0.371941272430669,0.848287112561175,0.0284590813288221,0.0256047698822091
"15",15,0.041482026224313,0.360890302066773,0.839427662957075,0.0608182497178478,0.0542259306525836
"16",16,0.020594403177115,0.3472,0.8736,0.00429191272147087,0.00383358117428343
"17",17,0.0316416944884073,0.354166666666667,0.870192307692308,0.01546877989796,0.0139684401604884
"18",18,0.0253317249698432,0.348387096774194,0.879032258064516,0.00252059848347634,0.00215620336105026
"19",19,-0.00575555378733623,0.329093799682035,0.920508744038156,-0.0661093755002666,-0.0593087266401708
"20",20,0.000209810750702841,0.333333333333333,0.880382775119617,0.0188727308796849,0.0167721937311993
"21",21,-0.0494124035217003,0.30064308681672,0.948553054662379,-0.0646380776705847,-0.0577665147797519
"22",22,0.0362783988460151,0.357843137254902,0.869281045751634,-0.00909648494974947,-0.00819153994563278
"23",23,0.00479816418066137,0.335515548281506,0.895253682487725,-0.00778143682136213,-0.00689019564247099
"24",24,-0.0235455843892278,0.317891373801917,0.899361022364217,-0.0122805724252449,-0.010813425400987
"25",25,-0.00821844110585606,0.327332242225859,0.885433715220949,-0.0193914765817148,-0.0171245715825563
"26",26,-0.0312382674522844,0.313099041533546,0.888178913738019,0.0134846821457541,0.0118813147456792
"27",27,0.0503146643053667,0.366883116883117,0.831168831168831,0.07571265730529,0.0674333198034335
"28",28,-0.018283968842264,0.323101777059774,0.872374798061389,0.00924139746848358,0.0081686734606314
"29",29,0.0162929698112604,0.346905537459283,0.861563517915309,-0.0116220698379486,-0.00983682468436388
"30",30,-0.00471429866565572,0.327242524916944,0.890365448504983,-0.012023906277611,-0.0107209989904426
