"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.010083344296294,0.342948717948718,0.834935897435897,0.0311891417063633,0.0273795529480104
"2",2,0.0136131505828663,0.345104333868379,0.845906902086677,0.00514428382545074,0.00459256304983712
"3",3,0.0477535961143284,0.365539452495974,0.822866344605475,0.0411680485305799,0.0369562625802313
"4",4,0.0118076239819539,0.343402225755167,0.861685214626391,-0.00623201355879633,-0.005694200965092
"5",5,-0.034266295009355,0.311004784688995,0.872408293460925,-0.0155080633872745,-0.0138496977432792
"6",6,-0.012863425313534,0.325878594249201,0.86741214057508,0.00422952067842158,0.00376184399143773
"7",7,-0.00683130850428202,0.331707317073171,0.869918699186992,-0.00971895547147567,-0.00900445864313715
"8",8,-0.0129728233009419,0.326498422712934,0.875394321766562,-0.014773360261711,-0.0131243124398538
"9",9,0.0197017594277867,0.348534201954397,0.863192182410424,-0.0150123549100366,-0.0134024285406211
"10",10,0.0144801163656567,0.341894060995185,0.842696629213483,0.0516226220904421,0.0457701251243035
"11",11,-0.0249407738878652,0.317817014446228,0.889245585874799,-0.0231713006135167,-0.0206399927938445
"12",12,0.0684035212943136,0.378861788617886,0.822764227642276,0.010735991923256,0.00981502882916666
"13",13,0.014653884987926,0.345047923322684,0.854632587859425,0.0108822045649386,0.00925228942113074
"14",14,0.0235353349689525,0.351791530944625,0.856677524429967,-0.0169750236148436,-0.0148747361639445
"15",15,-0.0254837830471518,0.317460317460317,0.86984126984127,0.0123664231341788,0.0109601440944512
"16",16,0.00239029450232269,0.335443037974684,0.867088607594937,-0.00586552473370526,-0.0053599366704552
"17",17,0.00270139225600885,0.338658146964856,0.853035143769968,0.00717766767364423,0.00641318174652786
"18",18,-0.0315872496777793,0.3136,0.8848,-0.0383459901965295,-0.0341831912693755
"19",19,-0.0261514795041174,0.314285714285714,0.903174603174603,-0.039464946933547,-0.0353197483207502
"20",20,0.0180228045187011,0.345483359746434,0.855784469096672,-0.0287821193723258,-0.0262025531458669
"21",21,0.0342364723235773,0.356913183279743,0.836012861736334,0.0245527755606771,0.0220436473702931
"22",22,-0.0285283954992469,0.315875613747954,0.885433715220949,-0.0527695357947251,-0.0466778255077788
"23",23,0.020553209359079,0.346341463414634,0.840650406504065,0.0362850510598357,0.0322752924301156
"24",24,-0.00935592155631024,0.326860841423948,0.886731391585761,-0.028438762126955,-0.0252314347952988
"25",25,-0.0290867578073183,0.314238952536825,0.882160392798691,-0.01410593298261,-0.0125621945979485
"26",26,0.0150552676237215,0.344497607655502,0.86762360446571,-0.0387457989845796,-0.0347033717152816
"27",27,-0.011974900975307,0.325878594249201,0.870607028753994,-0.000673583919890102,-0.00061590204467688
"28",28,-0.00519453231699487,0.330112721417069,0.890499194847021,-0.0433392301389364,-0.0386920805766211
"29",29,0.00737461948401639,0.336601307189543,0.869281045751634,0.0109482504140824,0.00953937856321869
"30",30,0.0560117656371735,0.372712146422629,0.805324459234609,0.0642440893453247,0.0575503393104124
