"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0283033362187522,0.354889589905363,0.831230283911672,0.0312361946727267,0.0277432536448153
"2",2,0.046160387473657,0.364207221350078,0.822605965463108,0.0345168960955516,0.0309469349704125
"3",3,-0.0390057319465603,0.309968847352025,0.88785046728972,-0.0342029085894599,-0.0302163141396625
"4",4,0.0452738929923888,0.368503937007874,0.831496062992126,-0.0187633131827378,-0.01659646787165
"5",5,0.0342386662316572,0.358814352574103,0.853354134165367,-0.0162727523189478,-0.0147229781399739
"6",6,0.026134464208813,0.354587869362364,0.828926905132193,0.0272625397966882,0.0244583425762741
"7",7,-0.0105509964830013,0.330745341614907,0.854037267080745,0.00550568042573679,0.00476266836147538
"8",8,0.00199267377559826,0.335949764521193,0.868131868131868,-0.0172808081768866,-0.0153979324519979
"9",9,0.0363697284454529,0.35828025477707,0.848726114649682,0.015115355117117,0.0134898881323786
"10",10,0.0139215751267857,0.344287949921753,0.834115805946792,0.030749443081684,0.0273397367591468
"11",11,-0.0173938414579405,0.323343848580442,0.925867507886435,-0.115898358398776,-0.104162813967317
"12",12,-0.0040911006440593,0.332283464566929,0.851968503937008,0.0297030099296352,0.0262640206746589
"13",13,0.0313000686655985,0.354066985645933,0.838915470494418,0.0108755716315082,0.00987708585875604
"14",14,-0.0113438174347453,0.327586206896552,0.866771159874608,-0.0178443476979939,-0.0157868000076541
"15",15,0.004326562013445,0.338533541341654,0.85179407176287,0.000687715266526636,0.000552307349907337
"16",16,0.0203867178911988,0.348031496062992,0.834645669291339,0.0380824480097903,0.0339604646997097
"17",17,0.0169802345131619,0.345256609642302,0.849144634525661,0.0172842720954221,0.0154150631909676
"18",18,0.00645968841502941,0.338582677165354,0.870866141732283,-0.0143804651506457,-0.0129525754150275
"19",19,-0.00831770758209521,0.328100470957614,0.858712715855573,0.0224753632269808,0.0200771598070892
"20",20,-0.0136810761162632,0.327586206896552,0.855799373040752,0.0177565128336349,0.0158996236445737
"21",21,-0.02877909218785,0.318252730109204,0.887675507020281,-0.0669411660477057,-0.059728261478378
"22",22,0.0313562913419195,0.35423197492163,0.818181818181818,0.0492806133230347,0.0439967909669787
"23",23,-0.00929602888086635,0.330173775671406,0.864139020537125,-0.0191844466928104,-0.0170410839809037
"24",24,-0.0386367892141564,0.309375,0.909375,-0.0900568584254923,-0.0803614343588301
"25",25,0.0210376392742162,0.34748427672956,0.85062893081761,0.00355396430495229,0.00280551392853444
"26",26,0.0223054349013566,0.352290679304897,0.834123222748815,0.0392688163278378,0.0349233547638657
"27",27,0.0148406664480061,0.343260188087774,0.857366771159875,0.0120623512375328,0.0108438336206739
"28",28,-0.00526482551285076,0.331768388106416,0.873239436619718,-0.0664517916208282,-0.0597901269999908
"29",29,0.0172596700047401,0.343898573692552,0.855784469096672,-0.0103031301521145,-0.00918929531224495
"30",30,-0.00258900156527037,0.331761006289308,0.875786163522013,-0.0224823069459117,-0.0200305015620013
