"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,-0.00874126552418488,0.327974276527331,0.863344051446945,0.0300859998357583,0.0266201431050586
"2",2,0.0126588394453302,0.340983606557377,0.868852459016393,-0.0003671218172788,-0.000170032944136353
"3",3,0.0327709393763014,0.353796445880452,0.820678513731826,0.0702417923377282,0.0625453576914969
"4",4,-0.0345941485076533,0.310679611650485,0.898058252427185,-0.0294357472976521,-0.0259622185969197
"5",5,0.021088486094706,0.348949919224556,0.851373182552504,0.0126956375545031,0.0113198364629736
"6",6,0.0224947959800345,0.352201257861635,0.808176100628931,0.0659520703832892,0.0586953892550901
"7",7,0.0261365912277188,0.351666666666667,0.846666666666667,0.0130288884760418,0.0116920199456859
"8",8,-0.0176348434141232,0.321372854914197,0.856474258970359,-0.00714048540587008,-0.0066673529807702
"9",9,-0.0397229883679099,0.305379746835443,0.901898734177215,-0.0297653166915355,-0.026158672351891
"10",10,0.0214634448287335,0.348314606741573,0.860353130016051,-0.0284895578882293,-0.0255805497270824
"11",11,-0.00352693349383091,0.33442088091354,0.861337683523654,-0.00493912483885976,-0.00437647281361053
"12",12,0.0268396680931743,0.348949919224556,0.820678513731826,0.0693254558735664,0.0617466981341348
"13",13,0.0102670707904216,0.342532467532468,0.842532467532468,0.0300400917055242,0.0267741592894418
"14",14,-0.0239535914273053,0.319148936170213,0.869067103109656,0.00318698587263064,0.00254123707532565
"15",15,0.00675436584009611,0.341894060995185,0.828250401284109,0.0497118582518299,0.044281689623578
"16",16,0.0380356396938864,0.36084142394822,0.813915857605178,0.0666053441567544,0.0593419885754438
"17",17,0.0449096755053441,0.368078175895765,0.776872964169381,0.104249143814214,0.0931990229279418
"18",18,0.0312489838389751,0.355263157894737,0.824013157894737,0.0536914624483503,0.0479565735371
"19",19,0.0217733390267432,0.350081037277148,0.839546191247974,0.025819814436454,0.0237199881792521
"20",20,-0.00511891668676897,0.332784184514003,0.85831960461285,-0.0121884026913778,-0.0108538154702751
"21",21,-0.00967322851145045,0.328025477707006,0.872611464968153,-0.0169681269739464,-0.0150915229775746
"22",22,0.025965555262218,0.349436392914654,0.845410628019324,0.0379711164314589,0.0338861180315373
"23",23,0.0139811254806011,0.345779220779221,0.837662337662338,0.0175271571507285,0.0156923340881837
"24",24,0.0333030652563379,0.356435643564356,0.815181518151815,0.0794618211164483,0.0706170234194408
"25",25,0.0503638927379931,0.365733113673806,0.825370675453048,0.0463307681686842,0.0415809829843395
"26",26,0.0343623976536722,0.360890302066773,0.815580286168522,0.0473535571148289,0.0423867456116317
"27",27,0.0496240601503759,0.368670886075949,0.811708860759494,0.054478152230077,0.0488845768539028
"28",28,0.019362454751458,0.346600331674959,0.84742951907131,0.00992156486856934,0.00938874987346441
"29",29,-0.0273166432610298,0.316225165562914,0.892384105960265,-0.0266639651854242,-0.0238244474860966
"30",30,-0.0114766016189769,0.327841845140033,0.876441515650741,-0.0342163079112599,-0.0304801042753073
