"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,-0.0602345784270801,0.295527156549521,0.908945686900958,-0.0223110227744161,-0.0196248206257477
"2",2,-0.0314090157025566,0.310177705977383,0.917609046849758,-0.0235331363715968,-0.0209259946526688
"3",3,-0.00981091687477711,0.327503974562798,0.880763116057234,-0.0127339684815886,-0.0114676757149332
"4",4,0.0453048107668393,0.364975450081833,0.864157119476268,-0.0189995016226616,-0.0171256919316365
"5",5,0.0344006568144499,0.355411954765751,0.856219709208401,0.0176643484626126,0.0159102309015015
"6",6,0.00480386463024857,0.3376,0.9072,-0.0281334605364367,-0.0256848620194049
"7",7,0.00565095778624772,0.338095238095238,0.871428571428571,-0.00188077209751054,-0.00205160055263643
"8",8,0.0238814401041871,0.350565428109855,0.880452342487884,0.0203107488618998,0.018177600585097
"9",9,-0.0654008438818566,0.29042904290429,0.95049504950495,-0.0461471680525733,-0.0404773203330288
"10",10,0.0242470831929049,0.350793650793651,0.884126984126984,0.036532423453026,0.0324625743441527
"11",11,0.0279498665650019,0.352845528455285,0.886178861788618,0.0203815457727651,0.0182858258748443
"12",12,0.0191128741435269,0.34640522875817,0.90359477124183,-0.0159185292068246,-0.0142858988842223
"13",13,0.0195613772218979,0.346839546191248,0.891410048622366,0.00473497418130095,0.00420033922286123
"14",14,0.0230222818667715,0.349358974358974,0.868589743589744,0.0323231750203469,0.0286534123552555
"15",15,0.00566379700951517,0.336507936507937,0.898412698412698,-0.00498355314120628,-0.00416034686154726
"16",16,-0.000700623554963834,0.333333333333333,0.892109500805153,-0.0306440209207995,-0.0271846172338335
"17",17,-0.00600332001788865,0.329093799682035,0.90302066772655,0.0149735052416883,0.0132520974721578
"18",18,-0.0462816989357561,0.302884615384615,0.959935897435897,-0.0733755341609527,-0.0650517003186837
"19",19,-0.024882927367416,0.31687898089172,0.915605095541401,-0.0681979264664924,-0.0607095651628301
"20",20,0.044079558227044,0.361331220285261,0.849445324881141,0.0231574006647869,0.0207350519505883
"21",21,0.0175757622456291,0.3472,0.8704,0.0100360479614104,0.00895572225419312
"22",22,0.025633995358231,0.34991974317817,0.858747993579454,0.0412015567734056,0.0367089608146791
"23",23,-0.00535252860834257,0.328525641025641,0.876602564102564,0.042770767716294,0.0384679295967306
"24",24,0.0469428115177346,0.363929146537842,0.838969404186795,0.0652301678395816,0.0581079293322267
"25",25,0.101909966453847,0.401284109149278,0.77207062600321,0.133722455349626,0.119576794132638
"26",26,-0.0202415932092719,0.32,0.8976,-0.0056469997751486,-0.00501122740764228
"27",27,-0.0145913445552378,0.323101777059774,0.911147011308562,-0.042793201148404,-0.0383021917449417
"28",28,0.0104918439881423,0.340836012861736,0.868167202572347,0.0498627454351126,0.044162157579589
"29",29,-0.0176234472602903,0.320325203252033,0.91869918699187,-0.0156702924836428,-0.0139188797685213
"30",30,0.0238488439867884,0.349753694581281,0.883415435139573,0.000808694893777096,0.000769405548828758
