"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,-0.0181302145775734,0.32013201320132,0.884488448844885,0.00726274613303152,0.00651259102272701
"2",2,-0.007487100838879,0.328525641025641,0.892628205128205,-0.0217961019643775,-0.0196116225690411
"3",3,0.0169348414847858,0.345276872964169,0.879478827361563,0.00283100050481234,0.0024493393290838
"4",4,-0.00971287748396178,0.326332794830372,0.907915993537964,-0.0697454886370691,-0.0624864562386146
"5",5,-0.0256296933967703,0.3168,0.9056,-0.00543409562295163,-0.00508207564658237
"6",6,0.012525473636063,0.341584158415842,0.882838283828383,-0.00732524083690243,-0.00652093993036929
"7",7,0.0422582576671014,0.36198347107438,0.857851239669421,0.0526188025370869,0.0466293415898438
"8",8,0.0306918734310455,0.352941176470588,0.87758346581876,0.00583346276272713,0.00528730901078924
"9",9,0.0366136720992339,0.356666666666667,0.861666666666667,0.0100200281021701,0.00907835282785687
"10",10,0.0261139019869015,0.350649350649351,0.883116883116883,0.0115907980286317,0.0103954796559906
"11",11,-0.0769782819773801,0.2816,0.9424,-0.0500351638342114,-0.0439036782905328
"12",12,0.0341646186696749,0.355737704918033,0.868852459016393,0.0254146608994435,0.0228375999158289
"13",13,-0.010564791509691,0.326797385620915,0.892156862745098,-0.0208849485822568,-0.0185992825920146
"14",14,0.000179097673358386,0.335526315789474,0.873355263157895,-0.00424263272497967,-0.00386105119817198
"15",15,0.0159473776307207,0.343648208469055,0.876221498371335,0.0191742680580724,0.0172494143990404
"16",16,0.012101002721842,0.341423948220065,0.885113268608414,-0.0118886658029984,-0.0107287707149305
"17",17,0.0300192828704506,0.352459016393443,0.875409836065574,0.0124043335482598,0.010771789861626
"18",18,-0.0477425833716892,0.297124600638978,0.942492012779553,-0.0315852887573889,-0.0279659890688089
"19",19,-0.0113699367622599,0.32569558101473,0.880523731587561,-0.0258247361696883,-0.0232829777157032
"20",20,0.0205543140227227,0.345718901453958,0.878836833602585,-0.0239978784182955,-0.0216004210314154
"21",21,0.0164999858802077,0.346972176759411,0.911620294599018,-0.00464520284055679,-0.00415083475113942
"22",22,-0.00915078347380413,0.325732899022801,0.897394136807818,-0.00289658243323817,-0.00258797444972786
"23",23,-0.0212382130606943,0.318936877076412,0.926910299003322,-0.0179781725878385,-0.0159195697905048
"24",24,0.024698435447271,0.350162866449511,0.843648208469055,0.0427486239682472,0.0380396971921177
"25",25,-0.0276229735157965,0.314516129032258,0.912903225806452,-0.0337474877457516,-0.0298976105824091
"26",26,-0.0158571063476344,0.32300163132137,0.872756933115824,0.0351282508332794,0.0307698479379291
"27",27,-0.0474858559532134,0.305194805194805,0.983766233766234,-0.104493397845752,-0.0933541968340098
"28",28,0.0102189501131178,0.3392,0.8768,0.0393911296915078,0.0348329609307379
"29",29,0.00888125215848956,0.338954468802698,0.905564924114671,-0.0428051397387068,-0.038384063001037
"30",30,0.0205244462763829,0.346469622331691,0.898193760262726,-0.0318827178952489,-0.0284788902300621
