"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0318395445819819,0.355242566510172,0.851330203442879,0.0229449115867411,0.0204138725641625
"2",2,0.00906176796942424,0.339035769828927,0.864696734059098,0.0167976718179249,0.014931540226376
"3",3,-0.0342006752789195,0.309859154929577,0.926447574334898,-0.0661288020983594,-0.0587802795230315
"4",4,0.00432470916141534,0.335453100158982,0.888712241653418,-0.0158896193128295,-0.0141541153932735
"5",5,0.0106294227188081,0.339116719242902,0.889589905362776,-0.00556496097549789,-0.00503486558135484
"6",6,-0.0314189805524136,0.31201248049922,0.911076443057722,-0.038043517612629,-0.0337031823263506
"7",7,-0.00208906322797839,0.332278481012658,0.879746835443038,0.0246675760456671,0.0218519761113108
"8",8,0.00589211525823948,0.338050314465409,0.875786163522013,0.0150596691210088,0.0133326442962959
"9",9,0.00710205963388355,0.3375,0.9015625,-0.0358439773954091,-0.0315422712909229
"10",10,0.000805323298337025,0.332283464566929,0.858267716535433,0.0723025707957898,0.0637587110809338
"11",11,0.00293934005425908,0.335413416536661,0.890795631825273,0.00785019602387594,0.0071441678700228
"12",12,0.0104288705652195,0.340157480314961,0.862992125984252,0.045991315361271,0.0409729438734689
"13",13,-0.0124006500879399,0.325471698113208,0.880503144654088,0.0163408567067016,0.0144335424228953
"14",14,0.0127479855515421,0.341194968553459,0.888364779874214,-0.0139045430020824,-0.0123195546270994
"15",15,0.000355313416042308,0.334379905808477,0.8712715855573,0.0373473981790571,0.0331275592347353
"16",16,0.00410962879134113,0.335925349922239,0.905132192846034,-0.0406894489626348,-0.0362960372652791
"17",17,0.0124049351847718,0.341732283464567,0.875590551181102,0.0329109678946057,0.0293819957946342
"18",18,-0.0111638120015508,0.325038880248834,0.884914463452566,0.00955455805413826,0.00843115439555959
"19",19,0.0293986554931393,0.352664576802508,0.869905956112853,0.00137054447996557,0.00123958722914775
"20",20,-0.0283782779882624,0.313385826771654,0.922834645669291,-0.0374998349213947,-0.0334366706117513
"21",21,-0.018365660107414,0.320754716981132,0.929245283018868,-0.0529540389148137,-0.0472014874886956
"22",22,-0.0129404357700178,0.325434439178515,0.906793048973144,0.00791228956674366,0.00688336576501882
"23",23,0.0294248377633567,0.352201257861635,0.852201257861635,0.0382211463496984,0.0340839495086923
"24",24,-0.0139554197748743,0.323899371069182,0.882075471698113,0.0283534938783466,0.0250143728803899
"25",25,-0.0118483412322275,0.32755905511811,0.907086614173228,-0.0159768886993785,-0.014150104609054
"26",26,-0.0392026603588105,0.3072,0.9472,-0.0697816478549631,-0.063180970500252
"27",27,0.00684376638086819,0.336463223787167,0.870109546165884,0.0298279829255036,0.0265200414957386
"28",28,0.0140253774615008,0.342313787638669,0.852614896988906,0.0571875763000597,0.050975400321434
"29",29,-0.0338593911827972,0.309486780715397,0.917573872472784,-0.0353547052275439,-0.0312906969244817
"30",30,0.0176552817250223,0.344287949921753,0.877934272300469,0.0317788141170816,0.0280070386094547
