"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,-0.00625151482227473,0.328881469115192,0.931552587646077,-0.0373241865108487,-0.0332203204005967
"2",2,0.00713596612857244,0.338709677419355,0.851612903225806,0.0318706996860563,0.0283676599633661
"3",3,0.00220734776843489,0.33115823817292,0.879282218597064,0.00485193356404399,0.00449911408748751
"4",4,0.0338089330024814,0.357945425361156,0.831460674157303,0.0363803844059749,0.0324488035426327
"5",5,0.000235593459925567,0.333333333333333,0.886731391585761,-0.0178798363139689,-0.0154067576142392
"6",6,0.0364786889982103,0.356792144026187,0.854337152209493,0.0193542745490654,0.0173898443106879
"7",7,-0.0256741900019401,0.318032786885246,0.89016393442623,-0.0199311962810615,-0.0181186790834846
"8",8,0.0156818486141133,0.343450479233227,0.873801916932907,0.039444245961926,0.0349948652912627
"9",9,-0.0484613761836716,0.301302931596091,0.964169381107492,-0.101151655961168,-0.0900890871151246
"10",10,0.0144482586343052,0.342622950819672,0.878688524590164,0.0298290528117689,0.0266247161229153
"11",11,0.0162743714725501,0.344771241830065,0.862745098039216,0.0436957646820054,0.0391442872094638
"12",12,-0.0240036115052238,0.318104906937394,0.890016920473773,-0.0314648190229184,-0.0281602737187491
"13",13,-0.0245977959809064,0.317152103559871,0.923948220064725,-0.0286580039584684,-0.0256171876442556
"14",14,0.018860382295225,0.344827586206897,0.852216748768473,0.0446050275802192,0.0396922295421404
"15",15,0.0445204648567339,0.362889983579639,0.834154351395731,0.075086005044326,0.0669234330662011
"16",16,0.0529322527845423,0.368678629690049,0.841761827079935,0.0113969830621842,0.0102189425089563
"17",17,0.00950854536207994,0.33974358974359,0.887820512820513,0.0155700572071456,0.0140461612642335
"18",18,-0.0105121412626593,0.326797385620915,0.910130718954248,0.00241371388831766,0.00224928661695717
"19",19,-0.0231164923115705,0.317666126418152,0.964343598055105,-0.0927270907193722,-0.0831093163796848
"20",20,0.00991383303993335,0.341346153846154,0.913461538461538,-0.012242494469055,-0.0109456475052052
"21",21,0.0219253289977498,0.34789644012945,0.865695792880259,0.0314637535393519,0.0282222582871255
"22",22,0.00934547736562696,0.342281879194631,0.911073825503356,0.00864902882900985,0.00780937171023959
"23",23,0.0267340853105147,0.348639455782313,0.886054421768708,0.0188608929768162,0.0169715439369489
"24",24,0.00237745098039209,0.334983498349835,0.897689768976898,-0.0172243491702469,-0.0154011446718431
"25",25,-0.0023604508128594,0.33,0.91,-0.0371806865733662,-0.0332393874033294
"26",26,-0.00283286118980168,0.331715210355987,0.877022653721683,0.00292638310758232,0.00253188521253798
"27",27,0.0355998576005696,0.357142857142857,0.838870431893688,0.0840435671582178,0.0745950466988706
"28",28,0.0542893013928328,0.370184254606365,0.845896147403685,0.051943377967228,0.0461727279743588
"29",29,0.0123428773150775,0.342809364548495,0.891304347826087,-0.0657049845723285,-0.0590129213107758
"30",30,0.00601844278174318,0.33446519524618,0.864176570458404,0.0210134390177679,0.0187898695347412
