"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0260714656734679,0.352,0.84,0.0177562943650328,0.0159423029817619
"2",2,0.0042903182761088,0.333881578947368,0.904605263157895,-0.0263603647578436,-0.0235263622749798
"3",3,-0.000313060306799076,0.33003300330033,0.877887788778878,0.033305616601842,0.0295011067571993
"4",4,-0.0369256988661917,0.309562398703404,0.923824959481361,-0.0533891108983164,-0.0472296303127212
"5",5,0.0307288052334875,0.353225806451613,0.858064516129032,0.0280569669085041,0.0250811635081116
"6",6,-0.00650170362509075,0.325434439178515,0.916271721958926,-0.0411313772133253,-0.0368552718983041
"7",7,0.00378167768973867,0.332781456953642,0.872516556291391,0.0173491829342508,0.0154446807386024
"8",8,0.0554872369531682,0.36817472698908,0.819032761310452,0.0974670050631947,0.0869123739416173
"9",9,-0.0157683681098348,0.322222222222222,0.907936507936508,-0.06671425888376,-0.0595472370893066
"10",10,0.0275269832547088,0.35048231511254,0.860128617363344,0.0304807671965602,0.0271969961805062
"11",11,0.0301222005610765,0.352845528455285,0.871544715447155,0.00239046070055334,0.00209819699034407
"12",12,-0.0371471566224121,0.308702791461412,0.955665024630542,-0.0923773075707757,-0.0823286706213855
"13",13,-0.0136589340343434,0.3248,0.8832,0.028285029962804,0.0242250339232996
"14",14,-0.00261397983387934,0.331707317073171,0.868292682926829,0.0461820221709493,0.0408218331996788
"15",15,-0.00450974576593425,0.325878594249201,0.889776357827476,-0.00667331617366235,-0.00576916645765189
"16",16,0.0354955772283965,0.357142857142857,0.871428571428571,0.00221122484554597,0.00207201396867173
"17",17,0.0112232146065487,0.34094616639478,0.903752039151713,-0.0229241681998286,-0.0208517063980195
"18",18,0.0218449313057493,0.34747145187602,0.862969004893964,0.0104218651277586,0.00928775641543256
"19",19,0.00594060944669573,0.336553945249597,0.861513687600644,0.0418629123161835,0.0371128241776732
"20",20,0.0417706211556926,0.359016393442623,0.859016393442623,0.0286476371989936,0.0258885032529686
"21",21,0.00385199465999551,0.335463258785943,0.896166134185304,-0.0161477096821826,-0.0142297762192442
"22",22,-0.0422756580820018,0.30514096185738,0.903814262023217,-0.0115737847202983,-0.0106757781156469
"23",23,0.0282774491258931,0.351882160392799,0.864157119476268,0.0146388759163833,0.0127455252972783
"24",24,-0.0266292835405509,0.313953488372093,0.921926910299003,-0.0263719533622586,-0.0233633688127657
"25",25,0.0214978600247722,0.348184818481848,0.848184818481848,0.0538761380607136,0.0479250207745044
"26",26,-0.00743028512600149,0.32807570977918,0.906940063091483,-0.0231336397905943,-0.0206148613212057
"27",27,0.0616796620548966,0.374193548387097,0.829032258064516,0.0337150532149939,0.0303312501832884
"28",28,-0.0140272494918392,0.322950819672131,0.89672131147541,-0.0187157920170746,-0.0165970449828184
"29",29,0.0154493165934814,0.343283582089552,0.870646766169154,0.00656513825593176,0.00569266712112299
"30",30,0.0211990163656405,0.347899159663866,0.880672268907563,-0.0511007649122035,-0.0460133115355907
