"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.00447804856094871,0.335443037974684,0.870253164556962,0.0227042860892221,0.0200991096190038
"2",2,0.00220408071932843,0.334384858044164,0.875394321766562,0.0026284575268885,0.00290652487130502
"3",3,-0.00507227158201823,0.331768388106416,0.873239436619718,-0.0129008974096157,-0.0113103463860018
"4",4,0.0227622990450864,0.350237717908082,0.846275752773376,0.0280514024316635,0.0249274326651927
"5",5,-0.00098840007789623,0.330721003134796,0.877742946708464,0.0189291842366225,0.0169902480741762
"6",6,0.0397448187202295,0.359055118110236,0.825196850393701,0.0602827207294251,0.0538617296034628
"7",7,0.0372079841289121,0.357366771159875,0.865203761755486,0.0147361813897315,0.0130429984106976
"8",8,0.06209558533923,0.375987361769352,0.824644549763033,0.0699420919703752,0.0625550014147912
"9",9,-0.0415819069202626,0.303858520900322,0.938906752411576,-0.0881518092379344,-0.0782930296078454
"10",10,0.0230668482233296,0.349056603773585,0.849056603773585,0.0479965748446337,0.0435101520229339
"11",11,0.00215332747547807,0.333333333333333,0.89047619047619,-0.0194327636713421,-0.0173026823077194
"12",12,0.0690089157145611,0.379365079365079,0.820634920634921,0.0900223477279396,0.0804384817625196
"13",13,0.0186686000827523,0.346581875993641,0.844197138314785,0.0566235685577617,0.0499034763707115
"14",14,0.0333340765680394,0.356918238993711,0.85062893081761,0.0176189472684347,0.0160024167382012
"15",15,-0.0470453031556293,0.3015625,0.909375,-0.0225644653893713,-0.0198910378783794
"16",16,-0.0347825759657331,0.311708860759494,0.901898734177215,-0.0304231119572819,-0.0268733712104796
"17",17,0.0242618388546596,0.349606299212598,0.877165354330709,-0.0209439065752072,-0.0187257884734519
"18",18,-0.0375158532095078,0.305993690851735,0.899053627760252,0.0168113849050173,0.0144637959953194
"19",19,0.0600439866244754,0.372827804107425,0.818325434439178,0.0846341082502595,0.0756313597332102
"20",20,0.0295249604908431,0.352755905511811,0.853543307086614,0.0630327589756925,0.0558877405586117
"21",21,0.016190771777364,0.343799058084772,0.888540031397174,-0.0255184259558854,-0.0228420530847287
"22",22,-0.0184586185760389,0.320251177394035,0.921507064364207,-0.0509586655558477,-0.0454230892383542
"23",23,0.029403255523579,0.353503184713376,0.869426751592357,0.020919099854026,0.0187522890266898
"24",24,0.0238350742084371,0.348031496062992,0.878740157480315,0.0174958235199477,0.0156587896055544
"25",25,0.0708813551706319,0.380726698262243,0.824644549763033,0.0539304028837569,0.048722199935575
"26",26,0.0539765681949694,0.367670364500792,0.832012678288431,0.0737029301062162,0.0657594128634054
"27",27,-0.015777449368902,0.323296354992076,0.909667194928685,-0.00879141100844176,-0.00775720781539048
"28",28,0.0138803368077451,0.342767295597484,0.877358490566038,0.0188230961860868,0.0169175872005752
"29",29,-0.0337717216911848,0.310618066561014,0.901743264659271,-0.0281794067357622,-0.0249086823085114
"30",30,-0.0303811676197122,0.313195548489666,0.922098569157393,-0.0559715563991303,-0.0493411196786578
