"","sim","mean_kappa","mean_accuracy","mean_mae","mean_rho","mean_tau"
"1",1,0.0391909110214482,0.359447004608295,0.855606758832565,0.0358355264227157,0.0320065746522595
"2",2,0.0235311638990245,0.350230414746544,0.84331797235023,0.0300486448131017,0.0268039982133591
"3",3,-0.00520468952065977,0.328725038402458,0.907834101382488,-0.0434599944312159,-0.0388430384659063
"4",4,0.0364958089162525,0.356374807987711,0.870967741935484,0.0174309726702581,0.0155956255752627
"5",5,0.00743940230080233,0.337941628264209,0.875576036866359,0.00370002976376247,0.0031975385077767
"6",6,-0.0128363699511282,0.325652841781874,0.89247311827957,-0.0182591809161888,-0.0162320865547916
"7",7,0.0157722020678717,0.342549923195084,0.869431643625192,0.0209228906705728,0.0186743511732132
"8",8,0.0253456221198157,0.350230414746544,0.863287250384025,0.038661460159631,0.0344351354701281
"9",9,0.0345929646106965,0.356374807987711,0.878648233486943,0.00792364900567812,0.00718323659966473
"10",10,0.00882718475478265,0.339477726574501,0.8678955453149,0.00847379804130645,0.00735894288703003
"11",11,-0.0215508538516307,0.319508448540707,0.898617511520737,-0.00388403462533939,-0.00404100864692699
"12",12,-0.0144999397901866,0.324116743471582,0.904761904761905,-0.0264773933369135,-0.0234610913484802
"13",13,0.00108437961791569,0.334869431643625,0.889400921658986,-0.0179684961577738,-0.0160847657594499
"14",14,-0.0556346511882597,0.294930875576037,0.940092165898618,-0.0696704440825003,-0.0614505599875081
"15",15,0.0164005774701711,0.344086021505376,0.861751152073733,0.0362677363625775,0.0323306007885202
"16",16,-0.00891662951404367,0.327188940092166,0.897081413210445,-0.00732970961458062,-0.00676292928256614
"17",17,-0.00719050046732943,0.328725038402458,0.924731182795699,-0.0601371552052908,-0.0537771969667502
"18",18,-0.0233022495061282,0.317972350230415,0.900153609831029,-0.0262437241107021,-0.0232879677437226
"19",19,-0.075458282334463,0.282642089093702,0.947772657450077,-0.0586403226085444,-0.0514104591183204
"20",20,-0.0113059725259559,0.325652841781874,0.903225806451613,-0.0456688568766501,-0.0403487567328995
"21",21,0.0611771691950967,0.373271889400922,0.849462365591398,0.0296948039428557,0.0261849981202686
"22",22,-0.0526824193788082,0.298003072196621,0.955453149001536,-0.121047191328593,-0.107658797227863
"23",23,0.0274041789695266,0.350230414746544,0.857142857142857,0.0435245697656207,0.0387709771601805
"24",24,0.0390548672566372,0.359447004608295,0.861751152073733,0.0150071811535538,0.0131419090201661
"25",25,0.0195126080653524,0.344086021505376,0.8678955453149,0.0214000757516158,0.0192822090365639
"26",26,0.0347671925093951,0.356374807987711,0.857142857142857,0.0307312035195518,0.0275194817108288
"27",27,0.021779482737285,0.34715821812596,0.854070660522273,0.0398793231782269,0.0355653974349706
"28",28,0.0104174417739415,0.341013824884793,0.877112135176651,-0.01940907159436,-0.0173527210996552
"29",29,0.00926887142221568,0.337941628264209,0.887864823348694,-0.00716989946865209,-0.00633277429310018
"30",30,0.021142681257098,0.34715821812596,0.861751152073733,0.0196196416259561,0.0172545960777513
